SRBF32CTH01T01 96.0581
SRBF32CTH01T02 84.9744
SRBF32CTH01T03 78.4976
SRBF32CTH01T04 79.69
SRBF32CTH01T05 82.4585
SRBF32CTH02T01 100.036
SRBF32CTH02T02 99.5714
SRBF32CTH02T03 100.107
SRBF32CTH02T04 99.6098
SRBF32CTH02T05 100.02
SRBF32CTH04T01 99.13
SRBF32CTH04T02 99.219
SRBF32CTH04T03 99.5282
SRBF32CTH04T04 99.9317
SRBF32CTH04T05 99.2
SRBF32CTH08T01 99.525
SRBF32CTH08T02 99.9016
SRBF32CTH08T03 99.864
SRBF32CTH08T04 100.104
SRBF32CTH08T05 98.3545
SRBF32CTH16T01 99.9734
SRBF32CTH16T02 99.9609
SRBF32CTH16T03 99.9759
SRBF32CTH16T04 100.041
SRBF32CTH16T05 99.9581
SWBF32CTH01T01 74.8216
SWBF32CTH01T02 65.9389
SWBF32CTH01T03 79.9076
SWBF32CTH01T04 79.641
SWBF32CTH01T05 69.2947
SWBF32CTH02T01 90.3667
SWBF32CTH02T02 94.8216
SWBF32CTH02T03 94.2673
SWBF32CTH02T04 93.5368
SWBF32CTH02T05 94.8103
SWBF32CTH04T01 99.8222
SWBF32CTH04T02 99.6324
SWBF32CTH04T03 99.6922
SWBF32CTH04T04 99.7263
SWBF32CTH04T05 99.7333
SWBF32CTH08T01 100.179
SWBF32CTH08T02 100.195
SWBF32CTH08T03 100.168
SWBF32CTH08T04 100.189
SWBF32CTH08T05 100.113
SWBF32CTH16T01 100.151
SWBF32CTH16T02 100.137
SWBF32CTH16T03 100.2
SWBF32CTH16T04 100.133
SWBF32CTH16T05 100.166
SR01VM01CTH01T01 35.9086
SR01VM01CTH01T02 36.6773
SR01VM01CTH01T03 40.4872
SR01VM01CTH01T04 36.4128
SR01VM01CTH01T05 45.3935
SR01VM01CTH02T01 92.1843
SR01VM01CTH02T02 98.8868
SR01VM01CTH02T03 91.6235
SR01VM01CTH02T04 93.0957
SR01VM01CTH02T05 92.5814
SR01VM01CTH04T01 94.9438
SR01VM01CTH04T02 99.3863
SR01VM01CTH04T03 98.0115
SR01VM01CTH04T04 99.2636
SR01VM01CTH04T05 98.5635
SR01VM01CTH08T01 99.3121
SR01VM01CTH08T02 98.0505
SR01VM01CTH08T03 99.7277
SR01VM01CTH08T04 98.8115
SR01VM01CTH08T05 99.1692
SR01VM01CTH16T01 99.9748
SR01VM01CTH16T02 100.003
SR01VM01CTH16T03 99.7703
SR01VM01CTH16T04 99.4429
SR01VM01CTH16T05 99.6635
SW01VM01CTH01T01 24.1333
SW01VM01CTH01T02 44.2881
SW01VM01CTH01T03 25.045
SW01VM01CTH01T04 27.5487
SW01VM01CTH01T05 28.2718
SW01VM01CTH02T01 67.9961
SW01VM01CTH02T02 51.8818
SW01VM01CTH02T03 63.9448
SW01VM01CTH02T04 52.9067
SW01VM01CTH02T05 53.9022
SW01VM01CTH04T01 84.1953
SW01VM01CTH04T02 86.5529
SW01VM01CTH04T03 83.6957
SW01VM01CTH04T04 79.6091
SW01VM01CTH04T05 86.9895
SW01VM01CTH08T01 87.9271
SW01VM01CTH08T02 81.4929
