SRBF32CTH01T01 99.2885
SRBF32CTH01T02 98.9786
SRBF32CTH01T03 98.6743
SRBF32CTH01T04 99.5222
SRBF32CTH01T05 98.6595
SRBF32CTH01T06 97.827
SRBF32CTH01T07 99.2474
SRBF32CTH01T08 100.179
SRBF32CTH01T09 99.6874
SRBF32CTH01T10 100.21
SRBF32CTH02T01 100.083
SRBF32CTH02T02 99.8445
SRBF32CTH02T03 99.5919
SRBF32CTH02T04 100.085
SRBF32CTH02T05 100.101
SRBF32CTH02T06 100.021
SRBF32CTH02T07 100.033
SRBF32CTH02T08 99.9475
SRBF32CTH02T09 100.061
SRBF32CTH02T10 100.054
SRBF32CTH04T01 99.8883
SRBF32CTH04T02 99.9137
SRBF32CTH04T03 100.077
SRBF32CTH04T04 99.9702
SRBF32CTH04T05 100.039
SRBF32CTH04T06 99.9858
SRBF32CTH04T07 99.9684
SRBF32CTH04T08 99.8897
SRBF32CTH04T09 100.082
SRBF32CTH04T10 100.091
SRBF32CTH08T01 99.9733
SRBF32CTH08T02 100.053
SRBF32CTH08T03 99.9618
SRBF32CTH08T04 100.031
SRBF32CTH08T05 99.9495
SRBF32CTH08T06 100.069
SRBF32CTH08T07 99.9462
SRBF32CTH08T08 100.101
SRBF32CTH08T09 99.9393
SRBF32CTH08T10 99.9533
SRBF32CTH16T01 99.9798
SRBF32CTH16T02 100.038
SRBF32CTH16T03 100.056
SRBF32CTH16T04 99.9747
SRBF32CTH16T05 99.9745
SRBF32CTH16T06 99.9701
SRBF32CTH16T07 100.003
SRBF32CTH16T08 100.064
SRBF32CTH16T09 99.9806
SRBF32CTH16T10 99.9858
SWBF32CTH01T01 100.183
SWBF32CTH01T02 99.68
SWBF32CTH01T03 99.7667
SWBF32CTH01T04 99.8759
SWBF32CTH01T05 100.063
SWBF32CTH01T06 100
SWBF32CTH01T07 99.9385
SWBF32CTH01T08 99.96
SWBF32CTH01T09 99.96
SWBF32CTH01T10 99.922
SWBF32CTH02T01 100.08
SWBF32CTH02T02 100.126
SWBF32CTH02T03 100.081
SWBF32CTH02T04 100.097
SWBF32CTH02T05 100.179
SWBF32CTH02T06 100.119
SWBF32CTH02T07 100.144
SWBF32CTH02T08 100.17
SWBF32CTH02T09 100.1
SWBF32CTH02T10 100.07
SWBF32CTH04T01 100.063
SWBF32CTH04T02 100.211
SWBF32CTH04T03 100.065
SWBF32CTH04T04 100.022
SWBF32CTH04T05 100.074
SWBF32CTH04T06 100.147
SWBF32CTH04T07 100.021
SWBF32CTH04T08 99.9953
SWBF32CTH04T09 100.19
SWBF32CTH04T10 100.205
SWBF32CTH08T01 100.167
SWBF32CTH08T02 100.086
SWBF32CTH08T03 100.137
SWBF32CTH08T04 100.042
SWBF32CTH08T05 100.116
SWBF32CTH08T06 100.144
SWBF32CTH08T07 100.154
SWBF32CTH08T08 100.15
SWBF32CTH08T09 100.076
SWBF32CTH08T10 100.124
SWBF32CTH16T01 100.067
SWBF32CTH16T02 100.168
SWBF32CTH16T03 100.105
SWBF32CTH16T04 100.133
SWBF32CTH16T05 100.108
SWBF32CTH16T06 100.17
SWBF32CTH16T07 100.13
SWBF32CTH16T08 100.133
SWBF32CTH16T09 100.176
SWBF32CTH16T10 100.182
SR01VM01CTH01T01 99.966
SR01VM01CTH01T02 99.5149
SR01VM01CTH01T03 99.7375
SR01VM01CTH01T04 98.768
SR01VM01CTH01T05 99.6788
SR01VM01CTH01T06 98.5926
SR01VM01CTH01T07 99.0729
SR01VM01CTH01T08 99.7143
SR01VM01CTH01T09 99.08
SR01VM01CTH01T10 100.025
SR01VM01CTH01T11 98.5577
SR01VM01CTH01T12 99.4167
SR01VM01CTH01T13 99.8417
SR01VM01CTH01T14 99.8943
SR01VM01CTH01T15 99.2218
SR01VM01CTH02T01 99.5045
SR01VM01CTH02T02 99.1237
SR01VM01CTH02T03 99.2904
SR01VM01CTH02T04 99.0983
SR01VM01CTH02T05 99.9381
SR01VM01CTH02T06 99.5278
SR01VM01CTH02T07 99.2444
SR01VM01CTH02T08 98.8551
SR01VM01CTH02T09 99.2717
SR01VM01CTH02T10 99.9319
SR01VM01CTH02T11 99.1636
SR01VM01CTH02T12 99.8933
SR01VM01CTH02T13 99.4164
SR01VM01CTH02T14 99.8047
SR01VM01CTH02T15 99.2186
SR01VM01CTH04T01 99.9568
SR01VM01CTH04T02 99.0046
SR01VM01CTH04T03 99.2788
SR01VM01CTH04T04 99.6725
