SRBF32CTH01T01 5.980969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T02 7.807203 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T03 5.886900 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T04 8.077556 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T05 7.045700 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T06 6.607470 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T07 7.652905 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T08 7.907839 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T09 6.733756 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T10 6.436006 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T01 3.061756 2.320498 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T02 4.101091 3.586680 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T03 4.069134 3.003110 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T04 5.028703 2.868208 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T05 2.757745 2.753349 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T06 3.313701 3.399584 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T07 3.093860 3.046582 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T08 3.520703 3.359604 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T09 2.465391 2.335049 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T10 3.185231 2.902166 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T01 2.275146 1.428045 1.782375 1.589797 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T02 2.038400 1.944366 1.980664 1.847541 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T03 2.257257 2.481730 1.375527 1.821847 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T04 2.235024 2.909103 1.177057 1.750103 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T05 1.538531 1.423609 1.357655 1.459843 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T06 1.317481 1.490231 1.512942 1.369574 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T07 1.456956 1.394207 1.650767 1.452963 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T08 1.186092 1.492967 1.300142 1.466720 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T09 1.840491 1.382202 1.834459 1.800112 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T10 1.336459 1.384101 1.564837 1.869315 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T01 0.604995 0.626827 0.795071 1.062140 0.915943 0.689932 0.892144 0.660540 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T02 0.740996 0.756351 0.717880 0.634989 0.753671 0.994042 0.693563 0.953451 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T03 0.830589 1.038562 0.765645 0.665259 0.884570 0.717831 0.921079 0.790609 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T04 0.835073 0.520017 0.630282 0.689614 0.539309 0.749836 0.517370 0.758439 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T05 0.856337 0.623919 0.718993 0.595890 0.677253 0.626305 0.856509 0.584383 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T06 0.676687 0.670500 0.868617 0.585142 0.701475 0.639148 0.685157 0.603852 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T07 0.687466 0.705535 0.830493 0.844136 0.961577 0.935401 0.803349 0.589061 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T08 0.542548 0.524469 0.589280 0.672768 0.740634 0.721310 0.562265 0.716155 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T09 0.506149 0.688021 0.780694 0.589667 0.823132 0.700559 0.627206 0.615715 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T10 0.626396 0.496686 0.512488 0.740151 0.533883 0.569431 0.719361 0.669171 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH16T01 0.450400 0.470341 0.318579 0.614390 0.471738 0.646093 0.920447 0.429573 0.422572 0.852313 0.529114 0.363537 0.611682 0.439900 0.382830 5.619835
SRBF32CTH16T02 0.402493 0.311238 0.352127 0.227689 0.340357 0.237313 0.395894 0.530325 0.378097 0.399652 0.386113 0.315415 0.507634 0.373565 0.368018 5.577918
SRBF32CTH16T03 0.517904 0.463611 0.483526 0.695825 0.681032 0.316798 1.179288 0.436001 1.174825 0.845733 0.480834 0.324905 0.385609 0.580505 0.363668 8.576814
SRBF32CTH16T04 0.218193 0.379225 0.274326 0.260668 0.369356 0.368057 0.337120 0.319405 0.335267 0.304588 0.411847 0.293840 0.259932 0.233552 0.340194 7.173252
SRBF32CTH16T05 0.272077 0.341993 0.303030 0.362027 0.316567 0.268862 0.327418 0.360377 0.296852 0.329640 0.315461 0.258404 0.208478 0.382343 0.283733 5.948303
SRBF32CTH16T06 0.316136 0.243088 0.275843 0.262861 0.309980 0.343038 0.317989 0.311614 0.314534 0.229868 0.359081 0.295560 0.305924 0.331583 0.322283 7.009063
SRBF32CTH16T07 0.365810 0.293906 0.315933 0.261249 0.252232 0.381881 0.271558 0.295796 0.295001 0.325579 0.277764 0.308016 0.274258 0.331241 0.256834 6.027474
SRBF32CTH16T08 0.338773 0.339673 0.358930 0.390108 0.365801 0.507154 0.290623 0.420832 0.313144 0.329274 0.346561 0.315570 0.325303 0.299748 0.269614 5.063684
SRBF32CTH16T09 0.208958 0.234345 0.335666 0.358043 0.256632 0.390893 0.232323 0.304798 0.472761 0.455420 0.365891 0.291455 0.262128 0.238950 0.239360 7.206652
SRBF32CTH16T10 0.266318 0.328313 0.301192 0.337513 0.222806 0.255172 0.316313 0.302091 0.395061 0.323007 0.283656 0.285728 0.278259 0.274192 0.339257 5.610022
SWBF32CTH01T01 5.931413 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T02 6.898999 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T03 5.813874 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T04 5.794176 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T05 6.321054 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T06 6.490539 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T07 5.682379 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T08 5.707807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T09 6.168218 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T10 6.566972 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T01 4.050154 4.541425 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T02 4.711371 4.919547 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T03 6.040155 5.320677 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T04 4.889134 5.094897 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T05 5.393827 4.792188 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T06 4.880767 6.712315 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T07 6.179930 5.652107 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T08 5.989097 5.860517 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T09 5.253451 4.867564 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T10 5.503278 4.560784 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T01 2.195078 2.440624 2.062483 2.667571 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T02 2.123198 2.025460 1.919821 1.847474 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T03 2.003821 2.605681 1.868603 1.896027 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T04 2.191965 2.086664 2.467869 2.771195 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T05 3.396761 2.580645 2.793477 2.753506 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T06 2.568369 3.101990 2.384621 2.792410 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T07 2.709900 2.657651 3.035249 2.985540 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T08 3.005585 2.593929 2.952982 2.624043 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T09 2.340862 2.429661 2.486830 2.126367 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
