SRBF32CTH01T01 89
SRBF32CTH01T02 88.8477
SRBF32CTH01T03 88.4727
SRBF32CTH01T04 87.7367
SRBF32CTH01T05 87.8564
SRBF32CTH02T01 88.1686
SRBF32CTH02T02 87.9425
SRBF32CTH02T03 87.8789
SRBF32CTH02T04 87.9846
SRBF32CTH02T05 88.1054
SRBF32CTH04T01 89.0816
SRBF32CTH04T02 89.0674
SRBF32CTH04T03 88.767
SRBF32CTH04T04 88.7892
SRBF32CTH04T05 88.6814
SRBF32CTH08T01 90.1791
SRBF32CTH08T02 89.9299
SRBF32CTH08T03 89.7022
SRBF32CTH08T04 89.2292
SRBF32CTH08T05 88.8628
SRBF32CTH16T01 90.8955
SRBF32CTH16T02 90.2247
SRBF32CTH16T03 90.8912
SRBF32CTH16T04 90.7989
SRBF32CTH16T05 90.4102
SWBF32CTH01T01 96.7167
SWBF32CTH01T02 98.25
SWBF32CTH01T03 96.9833
SWBF32CTH01T04 98.3
SWBF32CTH01T05 97.95
SWBF32CTH02T01 96.3
SWBF32CTH02T02 0
SWBF32CTH02T03 99.7
SWBF32CTH02T04 95.2
SWBF32CTH02T05 99.6
SWBF32CTH04T01 0
SWBF32CTH04T02 0
SWBF32CTH04T03 0
SWBF32CTH04T04 0
SWBF32CTH04T05 0
SWBF32CTH08T01 0
SWBF32CTH08T02 0
SWBF32CTH08T03 0
SWBF32CTH08T04 0
SWBF32CTH08T05 0
SWBF32CTH16T01 0
SWBF32CTH16T02 0
SWBF32CTH16T03 0
SWBF32CTH16T04 0
SWBF32CTH16T05 0
SR01VM01CTH01T01 105.92
SR01VM01CTH01T02 106.482
SR01VM01CTH01T03 108.968
SR01VM01CTH01T04 106.327
SR01VM01CTH01T05 110.661
SR01VM01CTH02T01 106.167
SR01VM01CTH02T02 106.194
SR01VM01CTH02T03 106.667
SR01VM01CTH02T04 109.585
SR01VM01CTH02T05 107.237
SR01VM01CTH04T01 105.838
SR01VM01CTH04T02 106.011
SR01VM01CTH04T03 108.333
SR01VM01CTH04T04 106.299
SR01VM01CTH04T05 109.586
SR01VM01CTH08T01 106.095
SR01VM01CTH08T02 107.445
SR01VM01CTH08T03 105.623
SR01VM01CTH08T04 109.922
SR01VM01CTH08T05 106.838
SR01VM01CTH16T01 105.701
SR01VM01CTH16T02 105.53
SR01VM01CTH16T03 108.342
SR01VM01CTH16T04 106.381
SR01VM01CTH16T05 108.552
SW01VM01CTH01T01 96.7205
SW01VM01CTH01T02 108.4
SW01VM01CTH01T03 97.5467
SW01VM01CTH01T04 99.8227
SW01VM01CTH01T05 102.371
SW01VM01CTH02T01 109.863
SW01VM01CTH02T02 96.3149
SW01VM01CTH02T03 104.321
SW01VM01CTH02T04 99.1717
SW01VM01CTH02T05 100.193
SW01VM01CTH04T01 99.3909
SW01VM01CTH04T02 110.413
SW01VM01CTH04T03 101.037
SW01VM01CTH04T04 100.341
SW01VM01CTH04T05 106.645
SW01VM01CTH08T01 112.722
SW01VM01CTH08T02 101.683
SW01VM01CTH08T03 103.709
SW01VM01CTH08T04 104.288
SW01VM01CTH08T05 100.406
SW01VM01CTH16T01 101.327
SW01VM01CTH16T02 107.28
SW01VM01CTH16T03 100.018
SW01VM01CTH16T04 101.243
SW01VM01CTH16T05 110.416
SR01VM02CTH01T01 117.138
SR01VM02CTH01T02 119.548
SR01VM02CTH01T03 122.022
SR01VM02CTH01T04 120.901
SR01VM02CTH01T05 121.072
SR01VM02CTH02T01 116.943
SR01VM02CTH02T02 119.309
SR01VM02CTH02T03 122.221
SR01VM02CTH02T04 120.301
