SRBF32CTH01T01 62.317
SRBF32CTH01T02 70.4679
SRBF32CTH01T03 68.4385
SRBF32CTH01T04 69.6436
SRBF32CTH01T05 71.6963
SRBF32CTH01T06 61.2679
SRBF32CTH01T07 65.8566
SRBF32CTH01T08 69.8296
SRBF32CTH01T09 67.4596
SRBF32CTH01T10 70.9333
SRBF32CTH02T01 99.3236
SRBF32CTH02T02 100.079
SRBF32CTH02T03 100.182
SRBF32CTH02T04 99.3429
SRBF32CTH02T05 99.9793
SRBF32CTH02T06 100.124
SRBF32CTH02T07 100.189
SRBF32CTH02T08 99.737
SRBF32CTH02T09 100.109
SRBF32CTH02T10 99.9214
SRBF32CTH04T01 100.196
SRBF32CTH04T02 99.9034
SRBF32CTH04T03 100.062
SRBF32CTH04T04 100.048
SRBF32CTH04T05 99.9509
SRBF32CTH04T06 100.112
SRBF32CTH04T07 100.034
SRBF32CTH04T08 100.047
SRBF32CTH04T09 99.8105
SRBF32CTH04T10 99.7263
SRBF32CTH08T01 100.026
SRBF32CTH08T02 100.113
SRBF32CTH08T03 100.138
SRBF32CTH08T04 100.075
SRBF32CTH08T05 100.097
SRBF32CTH08T06 100.105
SRBF32CTH08T07 100.025
SRBF32CTH08T08 100.063
SRBF32CTH08T09 99.9548
SRBF32CTH08T10 100.058
SRBF32CTH16T01 99.8773
SRBF32CTH16T02 100.103
SRBF32CTH16T03 100.1
SRBF32CTH16T04 100.117
SRBF32CTH16T05 100.051
SRBF32CTH16T06 100.02
SRBF32CTH16T07 100.056
SRBF32CTH16T08 100.067
SRBF32CTH16T09 100.133
SRBF32CTH16T10 100.144
SWBF32CTH01T01 59.04
SWBF32CTH01T02 58.9038
SWBF32CTH01T03 59.1548
SWBF32CTH01T04 57.9683
SWBF32CTH01T05 60.2312
SWBF32CTH01T06 59.8921
SWBF32CTH01T07 58.0634
SWBF32CTH01T08 61.4708
SWBF32CTH01T09 58.0522
SWBF32CTH01T10 59.8485
SWBF32CTH02T01 100.148
SWBF32CTH02T02 100.112
SWBF32CTH02T03 99.7684
SWBF32CTH02T04 100.155
SWBF32CTH02T05 100.194
SWBF32CTH02T06 100.123
SWBF32CTH02T07 100.111
SWBF32CTH02T08 99.9365
SWBF32CTH02T09 100.111
SWBF32CTH02T10 100.085
SWBF32CTH04T01 100.106
SWBF32CTH04T02 100.174
SWBF32CTH04T03 100.152
SWBF32CTH04T04 100.145
SWBF32CTH04T05 100.165
SWBF32CTH04T06 100.181
SWBF32CTH04T07 100.056
SWBF32CTH04T08 100.086
SWBF32CTH04T09 100.095
SWBF32CTH04T10 100.073
SWBF32CTH08T01 100.131
SWBF32CTH08T02 100.133
SWBF32CTH08T03 100.081
SWBF32CTH08T04 100.254
SWBF32CTH08T05 100.059
SWBF32CTH08T06 100.062
SWBF32CTH08T07 100.028
SWBF32CTH08T08 100.08
SWBF32CTH08T09 100.178
SWBF32CTH08T10 100.028
SWBF32CTH16T01 100.126
SWBF32CTH16T02 100.175
SWBF32CTH16T03 100.172
SWBF32CTH16T04 100.056
SWBF32CTH16T05 100.135
SWBF32CTH16T06 100.175
SWBF32CTH16T07 100.074
SWBF32CTH16T08 100.129
SWBF32CTH16T09 100.203
SWBF32CTH16T10 100.089
SR01VM01CTH01T01 36.5568
SR01VM01CTH01T02 34.0845
SR01VM01CTH01T03 36.7577
SR01VM01CTH01T04 33.7113
SR01VM01CTH01T05 35.3324
SR01VM01CTH01T06 35.4152
SR01VM01CTH01T07 35.2193
SR01VM01CTH01T08 34.6108
SR01VM01CTH01T09 37.7919
SR01VM01CTH01T10 35.2333
SR01VM01CTH02T01 99.5549
SR01VM01CTH02T02 68.7229
SR01VM01CTH02T03 97.9324
SR01VM01CTH02T04 86.7929
SR01VM01CTH02T05 98.0085
SR01VM01CTH02T06 92.0119
SR01VM01CTH02T07 75.8013
SR01VM01CTH02T08 79.751
SR01VM01CTH02T09 79.3436
SR01VM01CTH02T10 75.5915
SR01VM01CTH04T01 99.1156
SR01VM01CTH04T02 93.5607
SR01VM01CTH04T03 97.8565
SR01VM01CTH04T04 85.8519
SR01VM01CTH04T05 98.5191
SR01VM01CTH04T06 87.8118
SR01VM01CTH04T07 99.2918
SR01VM01CTH04T08 97.9308
SR01VM01CTH04T09 99.3186
SR01VM01CTH04T10 97.5985
SR01VM01CTH08T01 99.8511
SR01VM01CTH08T02 98.7354
SR01VM01CTH08T03 99.4881
SR01VM01CTH08T04 97.4532
SR01VM01CTH08T05 99.2462
SR01VM01CTH08T06 99.7783
SR01VM01CTH08T07 99.9929
SR01VM01CTH08T08 95.7215
SR01VM01CTH08T09 96.9242
SR01VM01CTH08T10 97.7536
SR01VM01CTH16T01 98.634
SR01VM01CTH16T02 99.6551
SR01VM01CTH16T03 98.9278
SR01VM01CTH16T04 99.692
SR01VM01CTH16T05 99.9986
SR01VM01CTH16T06 99.8171
SR01VM01CTH16T07 99.9818
SR01VM01CTH16T08 100.003
SR01VM01CTH16T09 99.3649
SR01VM01CTH16T10 99.9692
SW01VM01CTH01T01 26.85
SW01VM01CTH01T02 29.0703
SW01VM01CTH01T03 27.3847
SW01VM01CTH01T04 28.8023
SW01VM01CTH01T05 29.3104
SW01VM01CTH01T06 28.9576
SW01VM01CTH01T07 28.6431
SW01VM01CTH01T08 27.768
SW01VM01CTH01T09 28.4328
