SRBF32CTH01T01 88.6767
SRBF32CTH01T02 89.2545
SRBF32CTH01T03 88.5513
SRBF32CTH01T04 89.0584
SRBF32CTH01T05 88.6544
SRBF32CTH01T06 88.6101
SRBF32CTH01T07 88.228
SRBF32CTH01T08 89.0378
SRBF32CTH01T09 88.081
SRBF32CTH01T10 88.086
SRBF32CTH02T01 91.0022
SRBF32CTH02T02 90.8784
SRBF32CTH02T03 90.9793
SRBF32CTH02T04 90.7314
SRBF32CTH02T05 90.7528
SRBF32CTH02T06 90.7727
SRBF32CTH02T07 90.6408
SRBF32CTH02T08 90.525
SRBF32CTH02T09 90.375
SRBF32CTH02T10 90.243
SRBF32CTH04T01 92.7604
SRBF32CTH04T02 92.3383
SRBF32CTH04T03 92.6603
SRBF32CTH04T04 92.5082
SRBF32CTH04T05 92.1954
SRBF32CTH04T06 92.2179
SRBF32CTH04T07 92.119
SRBF32CTH04T08 92.3827
SRBF32CTH04T09 92.3426
SRBF32CTH04T10 91.9577
SRBF32CTH08T01 93.1223
SRBF32CTH08T02 93.0193
SRBF32CTH08T03 92.9158
SRBF32CTH08T04 93.0809
SRBF32CTH08T05 93.0097
SRBF32CTH08T06 93.0022
SRBF32CTH08T07 92.8855
SRBF32CTH08T08 92.8531
SRBF32CTH08T09 92.8809
SRBF32CTH08T10 92.8434
SRBF32CTH16T01 93.3316
SRBF32CTH16T02 93.3656
SRBF32CTH16T03 93.731
SRBF32CTH16T04 93.7357
SRBF32CTH16T05 93.4215
SRBF32CTH16T06 93.1172
SRBF32CTH16T07 93.1024
SRBF32CTH16T08 93.2459
SRBF32CTH16T09 93.121
SRBF32CTH16T10 93.1711
SWBF32CTH01T01 64.0157
SWBF32CTH01T02 63.4657
SWBF32CTH01T03 63.425
SWBF32CTH01T04 62.8068
SWBF32CTH01T05 62.4158
SWBF32CTH01T06 64.7395
SWBF32CTH01T07 62.4577
SWBF32CTH01T08 63.4612
SWBF32CTH01T09 61.7423
SWBF32CTH01T10 60.4122
SWBF32CTH02T01 44.4725
SWBF32CTH02T02 43.5038
SWBF32CTH02T03 44.41
SWBF32CTH02T04 44.5973
SWBF32CTH02T05 43.486
SWBF32CTH02T06 44.5573
SWBF32CTH02T07 43.919
SWBF32CTH02T08 44.1697
