SRBF32CTH01T01 108844 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T02 108475 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T03 92995 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T04 71419 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH01T05 100399 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T01 52411 53284 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T02 53930 54441 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T03 51799 59576 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T04 49997 49990 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH02T05 44525 55189 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T01 25424 25392 29093 25724 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T02 28001 26549 27291 29546 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T03 28342 27643 25381 33885 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T04 27526 27029 25938 36021 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH04T05 25669 26573 24927 26991 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T01 19159 15504 13476 13582 15593 13647 15339 29790 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T02 13552 15234 13599 14877 14177 12598 14670 27887 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T03 15011 14060 12777 12364 12475 13989 12511 19327 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T04 13637 12262 12605 14189 13235 12315 12577 20131 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH08T05 12390 12988 11506 14711 12159 11546 15379 12062 NaN NaN NaN NaN NaN NaN NaN NaN
SRBF32CTH16T01 7655 6703 6616 6500 7347 9654 6475 8066 9100 7289 11716 6835 7537 6573 6441 280068
SRBF32CTH16T02 14524 6540 6429 6409 6395 7446 7172 9984 7170 7047 6609 8633 12268 7659 17277 280668
SRBF32CTH16T03 6476 6439 6284 7618 6233 6974 7319 6729 11109 8328 6806 6707 7528 6416 7020 275361
SRBF32CTH16T04 5783 6648 5786 6436 7061 10401 6441 7192 6134 7997 6048 6140 7837 8292 7932 270530
SRBF32CTH16T05 6105 9083 10403 7477 6854 5998 6506 12310 6658 10737 7563 6155 6441 6010 6992 260580
SWBF32CTH01T01 109781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T02 109169 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T03 106357 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T04 103003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH01T05 104258 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T01 56192 56705 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T02 58179 55271 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T03 38714 39382 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T04 53050 54191 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH02T05 53678 55352 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T01 27087 27551 27317 26984 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T02 26821 27567 28556 26514 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T03 28142 25899 26419 26722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T04 26175 26155 26184 26518 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH04T05 24668 26205 24820 27115 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH08T01 13996 13759 13415 13387 13631 14522 13901 13424 NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH08T02 14824 13857 13149 14584 13229 13563 13200 13221 NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH08T03 13344 13346 14283 13235 14236 13486 15149 13595 NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH08T04 12725 12961 14469 13145 13091 12829 13146 13052 NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH08T05 12410 15373 12950 12355 12168 12134 12784 14075 NaN NaN NaN NaN NaN NaN NaN NaN
SWBF32CTH16T01 6996 6483 6565 8967 7438 7780 6937 9300 6739 6536 7135 6795 7557 8686 7429 7399
SWBF32CTH16T02 6858 6540 6398 6515 6859 7323 6552 6464 6663 6606 7075 6854 7041 6487 6552 7956
SWBF32CTH16T03 6380 6857 6528 7633 6953 8148 7950 6722 6697 6380 7172 8317 9438 6527 6610 6380
SWBF32CTH16T04 6746 6631 6802 7077 7073 8161 6981 6632 7325 6913 6631 7040 7037 7585 6632 6587
SWBF32CTH16T05 6144 6188 6667 7013 6357 6116 6344 6604 6291 6885 6654 6178 6538 6536 6371 6186
SR01VM01CTH01T01 38647 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SR01VM01CTH01T02 89510 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
SR01VM01CTH01T03 83506 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
