SRBF32CTH01T01 76.2049
SRBF32CTH01T02 69.1843
SRBF32CTH01T03 75.5404
SRBF32CTH01T04 68.664
SRBF32CTH01T05 72.2667
SRBF32CTH01T06 74.2776
SRBF32CTH01T07 70
SRBF32CTH01T08 63.9347
SRBF32CTH01T09 73.8723
SRBF32CTH01T10 74.5532
SRBF32CTH02T01 99.2462
SRBF32CTH02T02 95.2568
SRBF32CTH02T03 96.2109
SRBF32CTH02T04 93.8367
SRBF32CTH02T05 97.2229
SRBF32CTH02T06 96.3238
SRBF32CTH02T07 97.2615
SRBF32CTH02T08 96.8554
SRBF32CTH02T09 97.2197
SRBF32CTH02T10 97.85
SRBF32CTH04T01 99.888
SRBF32CTH04T02 99.5
SRBF32CTH04T03 96.9447
SRBF32CTH04T04 98.8281
SRBF32CTH04T05 99.6
SRBF32CTH04T06 99.5262
SRBF32CTH04T07 99.8492
SRBF32CTH04T08 99.8827
SRBF32CTH04T09 100.077
SRBF32CTH04T10 99.6483
SRBF32CTH08T01 99.5302
SRBF32CTH08T02 99.7852
SRBF32CTH08T03 100.059
SRBF32CTH08T04 100.028
SRBF32CTH08T05 100.109
SRBF32CTH08T06 99.9059
SRBF32CTH08T07 100.095
SRBF32CTH08T08 99.959
SRBF32CTH08T09 100.094
SRBF32CTH08T10 100.08
SRBF32CTH16T01 99.8231
SRBF32CTH16T02 99.8731
SRBF32CTH16T03 100.043
SRBF32CTH16T04 99.8967
SRBF32CTH16T05 100.052
SRBF32CTH16T06 100.029
SRBF32CTH16T07 99.8927
SRBF32CTH16T08 99.8713
SRBF32CTH16T09 99.8955
SRBF32CTH16T10 99.9736
SWBF32CTH01T01 60.9154
SWBF32CTH01T02 61.5556
SWBF32CTH01T03 65.2842
SWBF32CTH01T04 64.5695
SWBF32CTH01T05 62.9193
SWBF32CTH01T06 62.8357
SWBF32CTH01T07 64.9898
SWBF32CTH01T08 64.84
SWBF32CTH01T09 65.8982
SWBF32CTH01T10 62.7862
SWBF32CTH02T01 90.464
SWBF32CTH02T02 88.8636
SWBF32CTH02T03 88.0957
SWBF32CTH02T04 87.7478
SWBF32CTH02T05 85.3111
SWBF32CTH02T06 84.1318
SWBF32CTH02T07 85
SWBF32CTH02T08 82.7881
SWBF32CTH02T09 83.1158
SWBF32CTH02T10 87.6947
SWBF32CTH04T01 99.4605
SWBF32CTH04T02 99.1502
